aX,aY,aZ,gX,gY,gZ
-0.087,-1.201,0.217,-31.006,37.659,28.809
-0.105,-1.169,0.208,-35.889,39.795,40.466
-0.127,-1.129,0.203,-35.828,39.368,48.706
-0.134,-1.102,0.205,-32.654,36.926,53.101
-0.135,-1.098,0.206,-29.846,33.325,53.223
-0.118,-1.105,0.196,-28.259,29.358,50.049
-0.087,-1.122,0.174,-27.771,24.719,45.593
-0.067,-1.166,0.130,-32.104,17.883,43.823
-0.064,-1.233,0.073,-38.757,8.850,44.800
-0.087,-1.295,0.021,-42.664,-0.549,48.706
-0.090,-1.333,-0.004,-45.410,-10.132,54.443
-0.079,-1.345,-0.014,-47.058,-20.325,58.655
-0.073,-1.359,-0.022,-46.326,-29.968,62.195
-0.080,-1.406,-0.029,-44.678,-37.842,67.932
-0.107,-1.474,-0.049,-43.762,-42.664,76.477
-0.137,-1.499,-0.072,-43.274,-45.837,86.548
-0.157,-1.525,-0.128,-42.358,-47.546,95.825
-0.141,-1.557,-0.210,-45.837,-47.363,102.173
-0.097,-1.603,-0.361,-50.720,-48.645,105.164
-0.050,-1.677,-0.543,-54.749,-53.162,105.591
0.040,-1.740,-0.709,-58.167,-61.890,106.750
0.023,-1.796,-0.776,-56.519,-76.416,108.643
-0.055,-1.825,-0.750,-45.471,-93.201,113.098
-0.114,-1.792,-0.640,-25.879,-107.788,118.835
-0.094,-1.766,-0.371,-4.761,-113.586,122.681
-0.230,-1.792,-0.290,-3.662,-103.027,127.258
-0.221,-1.721,-0.213,-4.333,-97.107,140.137
-0.191,-1.599,-0.110,6.592,-97.778,153.564
-0.179,-1.474,-0.021,6.836,-98.145,161.926
-0.165,-1.380,-0.002,-6.104,-95.093,165.344
-0.147,-1.270,-0.005,-22.217,-94.360,164.490
-0.114,-1.115,0.010,-33.142,-98.511,159.180
-0.145,-0.933,0.079,-43.701,-105.469,146.362
-0.160,-0.747,0.149,-55.481,-113.220,129.028
-0.073,-0.592,0.185,-67.322,-120.972,108.643
0.026,-0.470,0.203,-75.073,-128.296,88.745
0.125,-0.381,0.233,-74.829,-132.751,75.928
0.254,-0.359,0.285,-73.547,-132.996,69.580
0.334,-0.339,0.357,-71.045,-129.822,69.763
0.295,-0.309,0.453,-68.848,-125.793,74.829
0.237,-0.254,0.573,-68.359,-123.108,79.956
0.157,-0.156,0.701,-69.092,-122.192,79.529
0.097,-0.092,0.830,-70.862,-121.582,72.754
0.126,-0.010,0.969,-80.566,-118.958,63.965
0.100,0.133,1.125,-89.722,-114.868,61.462
0.055,0.414,1.325,-81.909,-104.675,74.463
-0.042,0.770,1.643,-42.480,-85.144,100.830
-0.424,1.104,2.114,29.114,-45.837,147.644
-1.060,1.380,2.565,120.911,17.456,230.164
-1.541,1.415,2.787,197.083,82.642,326.538
-1.970,1.213,2.729,219.666,125.427,383.728
-2.187,0.978,2.621,170.166,146.545,355.225
-1.964,0.748,2.278,74.951,157.654,220.032
-1.239,0.397,1.641,-39.673,152.710,20.691
-0.596,0.016,1.079,-136.230,98.572,-139.587
-0.116,-0.337,0.637,-187.500,9.766,-215.393
0.315,-0.749,0.342,-198.486,-65.613,-230.225
0.553,-1.131,0.109,-173.218,-103.027,-218.628
0.682,-1.383,-0.036,-121.704,-89.172,-193.420
0.858,-1.424,0.019,-72.815,-45.776,-163.696
0.989,-1.453,0.263,-14.160,-14.343,-134.705
1.110,-1.450,0.489,36.194,-0.732,-97.900
1.120,-1.453,0.748,62.439,4.944,-56.213
0.975,-1.396,0.929,68.787,15.991,-16.907
0.798,-1.276,0.976,63.660,35.034,11.597
0.666,-1.161,0.903,51.575,51.086,24.353
0.531,-1.076,0.815,34.058,52.002,25.452
0.449,-1.027,0.757,16.296,36.926,23.193
0.384,-0.983,0.730,2.930,15.259,22.461
0.337,-0.917,0.730,-5.188,-1.587,23.804
0.284,-0.857,0.724,-11.047,-9.888,26.062
0.239,-0.816,0.735,-16.663,-11.963,29.297
0.198,-0.782,0.755,-17.395,-9.338,33.081
0.173,-0.745,0.770,-13.367,-4.944,36.316
0.169,-0.699,0.801,-9.705,-1.404,37.170
0.145,-0.633,0.832,-6.653,0.488,36.072
0.130,-0.569,0.838,-4.639,1.831,32.715
0.116,-0.561,0.847,-6.348,4.944,26.245
0.118,-0.597,0.823,-13.733,10.437,17.517
0.153,-0.626,0.759,-21.545,16.541,8.728
0.196,-0.638,0.696,-26.306,18.311,2.075
0.239,-0.651,0.669,-29.297,15.015,-1.404
0.295,-0.668,0.657,-29.907,9.216,-1.892
0.333,-0.664,0.644,-26.672,5.676,-0.671
0.375,-0.642,0.642,-22.949,4.517,0.183
0.407,-0.641,0.621,-20.386,5.493,0.061
0.419,-0.643,0.579,-19.470,7.507,-0.793
0.435,-0.642,0.540,-19.409,7.874,-2.441

-2.612,-0.658,-1.383,-143.372,169.861,-105.652
-2.923,-1.000,-2.009,-124.023,121.155,-194.275
-3.119,-1.846,-2.214,-65.247,61.646,-316.101
-3.211,-3.034,-2.000,15.808,13.000,-431.641
-3.070,-4.000,-1.557,84.900,-0.427,-516.907
-2.326,-4.000,-1.126,128.296,9.766,-571.411
-0.471,-4.000,-0.390,183.167,6.836,-562.500
0.959,-4.000,0.402,273.132,13.489,-471.130
2.537,-4.000,0.758,286.804,62.317,-351.196
3.596,-3.505,0.089,235.779,152.466,-210.449
4.000,-3.210,-0.875,127.686,225.708,-56.702
3.484,-2.520,-1.733,13.123,239.380,92.102
2.076,-1.735,-1.836,-43.335,168.213,227.234
0.370,-1.181,-1.366,-41.504,42.908,345.825
-1.083,-1.046,-0.599,-10.376,-59.387,420.837
-2.128,-0.798,0.272,33.936,-107.361,393.799
-2.796,-0.401,1.148,82.214,-104.187,276.917
-2.801,-0.085,1.707,97.534,-75.378,155.273
-2.379,-0.015,1.851,83.618,-44.495,83.008
-1.891,-0.083,1.594,53.650,-24.780,40.527
-1.496,-0.097,1.258,27.832,-17.761,0.183
-1.128,-0.137,1.012,9.705,-20.020,-45.776
-0.738,-0.285,0.772,-8.850,-24.414,-85.205
-0.448,-0.470,0.572,-25.208,-27.771,-104.492
-0.249,-0.687,0.426,-35.828,-26.611,-106.018
-0.120,-0.862,0.341,-40.833,-17.273,-94.238
-0.033,-0.967,0.294,-36.133,-2.197,-70.190
0.001,-1.048,0.276,-21.301,7.812,-47.791
0.005,-1.115,0.297,-5.066,10.498,-30.762
-0.020,-1.162,0.322,6.226,8.545,-15.198
-0.072,-1.195,0.334,13.062,3.662,-1.099
-0.128,-1.200,0.351,14.465,0.061,12.085
-0.138,-1.199,0.358,10.376,1.343,26.184
-0.120,-1.212,0.329,7.446,4.089,37.476
-0.085,-1.248,0.274,6.409,5.676,43.701
-0.054,-1.284,0.233,4.089,4.822,49.377
-0.057,-1.305,0.200,3.052,0.854,58.533
-0.087,-1.314,0.169,2.502,-3.906,70.923
-0.136,-1.315,0.136,0.061,-6.348,83.374
-0.154,-1.286,0.105,-3.113,-6.042,95.093
-0.203,-1.242,0.093,-6.287,-3.357,105.408
-0.265,-1.236,0.085,-10.254,-1.709,111.511
-0.279,-1.165,0.076,-17.883,-5.249,110.474
-0.355,-1.258,0.066,-31.006,-15.381,100.525
-0.378,-1.310,0.041,-37.842,-34.119,93.018
-0.366,-1.310,0.065,-38.147,-58.289,88.745
-0.394,-1.308,0.093,-41.443,-79.224,82.581
-0.422,-1.306,0.109,-48.584,-94.116,75.317
-0.404,-1.323,0.091,-53.040,-103.088,67.993
-0.350,-1.390,0.060,-53.101,-106.140,63.721
-0.301,-1.496,0.055,-51.025,-103.210,65.186
-0.233,-1.597,0.040,-47.913,-96.436,73.730
-0.191,-1.649,0.047,-43.030,-87.585,85.083
-0.160,-1.681,0.079,-31.799,-75.623,96.680
-0.115,-1.716,0.078,-20.874,-61.768,108.337
-0.056,-1.775,0.041,-15.930,-48.889,117.737
0.021,-1.745,0.016,-13.245,-39.917,124.146
0.077,-1.656,0.000,-4.089,-36.377,129.639
0.154,-1.588,-0.010,2.747,-36.438,133.545
0.188,-1.488,0.042,3.479,-43.091,132.935
0.214,-1.324,0.157,2.991,-56.213,130.798
0.297,-1.216,0.238,-0.916,-69.885,130.066
0.352,-1.194,0.276,-16.174,-80.750,130.981
0.330,-1.109,0.317,-35.095,-87.463,131.042
0.284,-0.948,0.372,-44.617,-90.881,129.028
0.245,-0.797,0.434,-48.645,-90.149,123.779
0.276,-0.692,0.452,-54.321,-83.862,113.525
0.319,-0.642,0.443,-62.073,-77.698,103.638
0.298,-0.580,0.490,-69.580,-77.759,98.938
0.260,-0.476,0.561,-72.693,-83.374,99.487
0.217,-0.374,0.630,-71.533,-88.623,102.539
0.203,-0.282,0.697,-69.031,-91.064,104.614
0.187,-0.227,0.735,-64.636,-89.355,105.835
0.147,-0.194,0.792,-61.401,-83.130,108.948
0.102,-0.105,0.862,-56.335,-72.327,111.694
0.076,0.016,0.931,-48.828,-60.669,112.671
0.015,0.143,1.043,-40.405,-53.345,111.084
-0.062,0.254,1.254,-26.672,-48.218,110.535
-0.166,0.450,1.483,-4.150,-39.307,116.333
-0.387,0.685,1.713,17.456,-24.902,129.944
-0.636,0.817,1.871,33.081,-6.348,150.635
-1.128,0.851,2.020,35.339,6.531,174.500
-1.647,0.889,2.114,35.767,11.902,185.547
-1.813,0.925,2.130,33.752,21.362,156.738
-1.569,0.827,1.972,8.850,41.626,81.848
-1.123,0.562,1.607,-37.964,64.392,-5.310
-0.663,0.233,1.166,-78.552,68.115,-69.946
-0.286,-0.047,0.786,-97.900,46.997,-107.178
-0.013,-0.282,0.546,-103.455,16.235,-128.052
0.243,-0.487,0.413,-98.450,-9.399,-142.761
0.444,-0.697,0.329,-84.045,-25.208,-150.391
0.630,-0.884,0.282,-64.636,-28.076,-148.193
0.731,-1.002,0.301,-41.199,-24.963,-136.047
0.781,-1.037,0.386,-12.695,-21.301,-113.953
0.815,-1.023,0.505,13.000,-18.921,-87.585
0.789,-1.010,0.628,30.090,-13.794,-64.636
0.743,-1.011,0.696,40.039,-5.127,-46.509
0.702,-1.015,0.732,45.044,4.395,-30.029
0.656,-1.002,0.749,44.189,13.611,-13.916
0.595,-0.955,0.741,39.673,20.020,-0.366
0.548,-0.911,0.703,33.203,22.339,8.850
0.498,-0.878,0.672,26.489,18.799,13.855
0.462,-0.825,0.660,22.522,10.864,17.273
0.430,-0.774,0.665,19.592,2.563,18.005
0.390,-0.745,0.685,15.625,-3.113,17.212
0.332,-0.732,0.702,12.268,-5.920,17.334
0.259,-0.721,0.738,11.108,-6.348,18.311
0.201,-0.699,0.779,11.353,-4.761,18.799
0.168,-0.683,0.815,11.597,-1.892,17.700
0.156,-0.681,0.840,9.827,0.916,15.869
0.153,-0.679,0.851,6.287,2.869,14.771
0.147,-0.660,0.847,2.441,3.784,14.099
0.144,-0.656,0.835,-1.892,3.357,13.489
0.148,-0.645,0.819,-6.226,1.770,12.451
0.144,-0.642,0.808,-9.338,0.305,11.230
0.148,-0.630,0.800,-12.085,-0.610,10.376
0.156,-0.616,0.776,-14.526,-0.488,8.789
0.169,-0.626,0.747,-16.052,-0.427,5.432
0.191,-0.640,0.725,-15.137,-0.854,2.747

-0.305,0.997,1.659,70.557,-3.601,-83.557
-0.372,1.019,1.614,60.608,7.202,-99.182
-0.322,0.970,1.485,50.659,17.151,-121.094
-0.281,0.888,1.400,47.241,23.315,-139.893
-0.280,0.849,1.301,47.791,29.114,-153.259
-0.330,0.816,1.214,51.086,36.499,-165.100
-0.414,0.815,1.221,66.528,42.969,-171.265
-0.577,0.861,1.267,96.863,54.138,-157.593
-0.838,0.792,1.182,126.892,81.787,-120.789
-1.110,0.615,0.921,142.334,131.042,-77.332
-1.655,0.373,0.667,149.170,197.205,-41.565
-2.192,0.052,0.291,143.799,268.250,-23.621
-2.702,-0.396,-0.244,114.258,332.092,-42.725
-3.053,-0.955,-1.036,58.105,376.221,-102.356
-3.264,-1.731,-2.017,-18.250,380.737,-196.960
-3.258,-2.667,-2.956,-83.740,335.205,-319.641
-2.838,-3.641,-3.325,-94.727,258.362,-460.388
-1.925,-4.000,-2.959,-38.879,163.208,-614.990
-0.893,-4.000,-2.120,70.862,56.091,-721.985
0.542,-4.000,-0.534,184.631,-39.001,-664.185
2.179,-4.000,0.174,269.836,-33.203,-424.316
2.865,-3.704,0.144,257.019,65.674,-161.194
2.488,-2.790,-0.481,199.768,179.871,70.251
1.342,-2.283,-1.161,118.896,246.887,262.451
0.118,-1.641,-1.365,65.979,229.065,369.751
-0.600,-1.045,-1.109,93.506,134.705,361.511
-1.007,-0.561,-0.497,135.498,14.221,270.203
-1.417,-0.463,0.302,139.099,-102.600,147.888
-1.644,-0.416,1.047,110.657,-181.946,59.509
-1.769,-0.378,1.552,71.777,-195.068,16.296
-1.778,-0.309,1.648,39.185,-141.907,-5.310
-1.470,-0.359,1.461,13.916,-66.833,-31.067
-0.939,-0.583,1.165,-7.812,-18.738,-65.369
-0.429,-0.884,0.880,-29.297,-14.221,-92.651
-0.114,-1.104,0.674,-50.842,-34.119,-102.356
0.052,-1.267,0.584,-60.669,-53.040,-93.140
0.074,-1.188,0.457,-52.368,-52.734,-62.866
-0.002,-1.089,0.408,-39.856,-37.842,-26.306
-0.082,-1.027,0.362,-24.597,-15.930,7.446
-0.141,-1.053,0.375,-4.761,0.610,36.560
-0.226,-1.046,0.412,14.587,11.108,59.448
-0.339,-1.011,0.444,24.475,16.174,70.862
-0.408,-0.995,0.435,23.315,16.174,67.078
-0.385,-1.023,0.396,14.160,8.728,52.124
-0.323,-1.092,0.346,0.488,-3.784,34.241
-0.264,-1.135,0.307,-11.841,-17.395,20.874
-0.245,-1.145,0.290,-19.226,-28.198,14.404
-0.245,-1.155,0.275,-23.560,-33.813,14.648
-0.259,-1.174,0.251,-26.489,-36.194,19.043
-0.274,-1.190,0.214,-28.076,-37.109,23.560
-0.256,-1.191,0.162,-31.433,-40.588,25.208
-0.224,-1.196,0.110,-37.231,-47.668,23.804
-0.191,-1.232,0.039,-43.579,-60.547,20.752
-0.195,-1.282,-0.026,-48.645,-74.524,18.982
-0.221,-1.338,-0.068,-49.011,-86.487,22.156
-0.290,-1.381,-0.070,-45.227,-95.093,30.701
-0.339,-1.452,-0.066,-40.527,-96.863,41.748
-0.366,-1.537,-0.065,-38.391,-95.093,53.040
-0.410,-1.601,-0.055,-40.100,-92.590,64.941
-0.465,-1.660,-0.041,-43.457,-91.553,78.918
-0.525,-1.722,-0.061,-50.415,-92.773,93.079
-0.506,-1.793,-0.138,-61.340,-93.140,103.699
-0.445,-1.882,-0.244,-76.721,-93.140,108.765
-0.371,-1.963,-0.350,-93.567,-94.604,111.816
-0.304,-2.019,-0.418,-106.262,-99.548,115.906
-0.323,-2.001,-0.377,-111.877,-107.361,124.634
-0.411,-1.921,-0.259,-102.234,-110.718,141.113
-0.503,-1.724,-0.149,-76.965,-104.797,160.889
-0.568,-1.564,-0.074,-53.040,-89.294,177.063
-0.534,-1.492,-0.080,-48.828,-69.397,184.326
-0.442,-1.446,-0.168,-55.176,-56.213,181.396
-0.302,-1.444,-0.276,-61.035,-54.016,175.110
-0.179,-1.427,-0.347,-67.505,-59.814,170.776
-0.089,-1.373,-0.345,-69.336,-69.275,166.443
-0.047,-1.254,-0.217,-61.707,-78.125,161.072
-0.105,-1.061,0.033,-47.058,-84.473,156.921
-0.156,-0.844,0.255,-32.898,-82.031,151.978
-0.159,-0.627,0.412,-25.513,-73.303,141.113
-0.132,-0.424,0.500,-28.748,-65.918,127.502
-0.046,-0.335,0.531,-46.753,-68.848,111.084
0.077,-0.277,0.547,-69.885,-85.938,94.238
0.284,-0.236,0.549,-89.661,-105.835,80.994
0.591,-0.188,0.596,-104.858,-117.188,70.129
0.719,0.027,0.756,-100.098,-114.746,76.172
0.509,0.378,1.088,-67.139,-91.919,117.065
-0.245,0.910,1.887,-1.160,-44.556,196.655
-1.398,1.596,3.092,102.600,31.311,307.068
-3.112,2.046,4.000,194.275,116.455,418.030
-4.000,2.116,4.000,200.378,187.622,456.543
-4.000,2.209,4.000,92.773,232.239,340.759
-3.563,1.702,3.090,-68.848,226.013,106.140
-2.286,1.006,1.674,-199.097,167.908,-94.299
-1.035,0.355,0.593,-275.757,71.167,-221.191
0.077,-0.182,-0.200,-281.067,-5.798,-295.227
1.092,-1.145,-0.649,-230.835,-21.362,-343.445
1.568,-1.879,-0.898,-171.570,23.743,-351.013
1.723,-2.026,-0.805,-77.148,56.274,-296.814
1.890,-1.532,-0.442,11.841,32.227,-207.703
2.050,-1.268,0.065,54.138,-18.982,-143.738
1.915,-1.392,0.488,71.655,-50.964,-101.685
1.572,-1.362,0.742,93.567,-37.537,-50.110
1.199,-1.057,0.897,109.070,7.812,2.991
0.928,-0.765,0.900,110.657,52.063,33.020
0.734,-0.639,0.845,100.769,70.313,38.330
0.578,-0.589,0.823,83.618,56.885,34.302
0.476,-0.589,0.836,65.369,27.039,29.846
0.386,-0.597,0.876,46.753,-2.075,26.550
0.316,-0.626,0.913,28.992,-23.376,23.865
0.255,-0.661,0.951,16.846,-34.363,23.926
0.223,-0.696,0.970,9.827,-36.560,27.832
0.202,-0.703,0.987,7.141,-32.593,33.386
0.191,-0.684,0.989,5.493,-25.635,38.818
0.226,-0.668,0.944,1.282,-18.494,40.344
0.286,-0.684,0.883,-4.639,-13.977,37.231
0.313,-0.733,0.861,-13.489,-11.230,32.166
0.319,-0.777,0.784,-21.606,-9.399,30.029
0.339,-0.803,0.735,-24.292,-11.292,33.325
0.359,-0.816,0.706,-24.719,-12.451,37.842
0.363,-0.809,0.676,-23.437,-10.071,41.992
